,Name,Date,Time,Category,SubCategory,Max,Min,SalesStart,SalesEnd,Status,City,State,Latitude,Longitude,Description,Currency,URL,ID,Venues
739,Pinstripe Pass * New York Yankees v. Chicago White Sox,2024-05-18,13:05:00,Baseball,MLB,22.0,22.0,2023-09-13 14:00:00,2024-05-18 17:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-05-18-2024/event/1D005F26CE804F95,G5vVZ9whCO7X4,Yankee Stadium
740,New York Yankees vs. Baltimore Orioles,2024-09-26,19:05:00,Baseball,MLB,390.0,5.0,2023-09-13 14:00:00,2024-09-26 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-baltimore-orioles-bronx-new-york-09-26-2024/event/1D005F26CC564DE6,G5vVZ9whG40MJ,Yankee Stadium
741,New York Yankees v. Tampa Bay Rays * Premium Seating *,2024-04-21,13:35:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-04-21 17:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-tampa-bay-bronx-new-york-04-21-2024/event/1D005F26C50147EA,G5vVZ9whAZfLn,Yankee Stadium
742,New York Mets vs. Los Angeles Dodgers,2024-05-28,19:10:00,Baseball,MLB,N/A,N/A,1900-01-01 18:00:00,2024-05-28 23:10:00,onsale,Flushing,New York,40.749298,-73.853104,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPb0z,Z7r9jZ1AdPb0z,Citi Field
743,Baltimore Orioles vs. New York Yankees,2024-04-30,18:35:00,Baseball,MLB,N/A,N/A,1900-01-01 18:00:00,2024-04-30 22:35:00,onsale,Baltimore,Maryland,39.293999,-76.622597,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP_7A,Z7r9jZ1AdP_7A,Camden Yards
744,Los Angeles Dodgers vs. Miami Marlins,2024-05-07,19:10:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-05-08 02:10:00,onsale,Los Angeles,California,34.0658,-118.2388,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP97N,Z7r9jZ1AdP97N,Dodger Stadium
745,Hamilton,2024-03-01,20:00:00,Theatre,Musical,N/A,N/A,1900-01-01 06:00:00,2024-03-02 01:00:00,onsale,Columbia,South Carolina,33.9991,-81.027603,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7vtba,Z7r9jZ1A7vtba,Koger Center for the Arts
746,Los Angeles Dodgers vs. Texas Rangers,2024-06-11,19:10:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-06-12 02:10:00,onsale,Los Angeles,California,34.0658,-118.2388,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP97V,Z7r9jZ1AdP97V,Dodger Stadium
747,New York Yankees v. Houston Astros * Premium Seating *,2024-05-07,19:05:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-05-07 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-houston-astros-bronx-new-york-05-07-2024/event/1D005F26C5074832,G5vVZ9whAvVOw,Yankee Stadium
748,New York Yankees v. Miami Marlins * Premium Seating *,2024-04-10,19:05:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-04-10 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-miami-marlins-bronx-new-york-04-10-2024/event/1D005F26C50047C3,G5vVZ9whAZ7Ld,Yankee Stadium
749,Hamilton,2024-02-28,19:30:00,Theatre,Musical,N/A,N/A,1900-01-01 06:00:00,2024-02-29 00:30:00,onsale,Columbia,South Carolina,33.9991,-81.027603,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7vtpe,Z7r9jZ1A7vtpe,Koger Center for the Arts
750,New York Yankees v. Atlanta Braves * Premium Seating *,2024-06-22,19:15:00,Baseball,MLB,1725.0,550.0,2023-09-13 14:00:00,2024-06-22 23:15:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-atlanta-braves-bronx-new-york-06-22-2024/event/1D005F26C51448B5,G5vVZ9whAA7xg,Yankee Stadium
751,New York Yankees v. Oakland Athletics * Premium Seating *,2024-04-22,13:05:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-04-22 17:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-oakland-athletics-bronx-new-york-04-22-2024/event/1D005F26C50247EC,G5vVZ9whAZ0Li,Yankee Stadium
752,Chicago White Sox vs. Los Angeles Dodgers,2024-03-06,13:05:00,Baseball,MLB,N/A,N/A,1900-01-01 18:00:00,2024-03-06 20:05:00,onsale,Glendale,Arizona,33.537399,-112.295502,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Zx36,Z7r9jZ1A7Zx36,Camelback Ranch - Glendale
753,Hamilton,2024-03-02,20:00:00,Theatre,Musical,N/A,N/A,1900-01-01 06:00:00,2024-03-03 01:00:00,onsale,Columbia,South Carolina,33.9991,-81.027603,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7vYeF,Z7r9jZ1A7vYeF,Koger Center for the Arts
754,Pinstripe Pass * New York Yankees v. Atlanta Braves,2024-06-23,13:35:00,Baseball,MLB,22.0,22.0,2023-09-13 14:00:00,2024-06-23 17:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-06-23-2024/event/1D005F26CE844FD0,G5vVZ9whC-7T8,Yankee Stadium
755,Disney On Ice presents Into the Magic,2024-03-15,19:00:00,Miscellaneous,Miscellaneous,N/A,N/A,1900-01-01 06:00:00,2024-03-15 23:00:00,onsale,Springfield,Massachusetts,42.102501,-72.591599,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7epf8,Z7r9jZ1A7epf8,MassMutual Center
756,New York Yankees v. Detroit Tigers * Premium Seating *,2024-05-05,13:35:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-05-05 17:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-detroit-tigers-bronx-new-york-05-05-2024/event/1D005F26C507482D,G5vVZ9whAvVOc,Yankee Stadium
757,New York Yankees v. Atlanta Braves * Premium Seating *,2024-06-21,19:05:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-06-21 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-atlanta-braves-bronx-new-york-06-21-2024/event/1D005F26C51348B3,G5vVZ9whA7VxS,Yankee Stadium
758,Minnesota Twins vs. Los Angeles Dodgers,2024-04-10,12:10:00,Baseball,MLB,N/A,N/A,1900-01-01 18:00:00,2024-04-10 17:10:00,onsale,Minneapolis,Minnesota,44.984699,-93.270897,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPbO9,Z7r9jZ1AdPbO9,Target Field
759,Baltimore Orioles vs. New York Yankees,2024-05-02,13:05:00,Baseball,MLB,N/A,N/A,1900-01-01 18:00:00,2024-05-02 17:05:00,onsale,Baltimore,Maryland,39.293999,-76.622597,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP_76,Z7r9jZ1AdP_76,Camden Yards
760,Pinstripe Pass * New York Yankees v. Miami Marlins,2024-04-10,19:05:00,Baseball,MLB,16.0,16.0,2023-09-13 14:00:00,2024-04-10 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-04-10-2024/event/1D005F26CE7D4F5B,G5vVZ9whCLfWh,Yankee Stadium
761,New York Yankees v. Houston Astros * Premium Seating *,2024-05-09,17:05:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-05-09 21:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-houston-astros-bronx-new-york-05-09-2024/event/1D005F26C5094840,G5vVZ9whAef-Z,Yankee Stadium
762,New York Yankees v. Seattle Mariners * Premium Seating *,2024-05-23,12:35:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-05-23 16:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-seattle-mariners-bronx-new-york-05-23-2024/event/1D005F26C50D4873,G5vVZ9whAdf-S,Yankee Stadium
763,New York Yankees v. Atlanta Braves * Premium Seating *,2024-06-23,13:35:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-06-23 17:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-atlanta-braves-bronx-new-york-06-23-2024/event/1D005F26C51548B7,G5vVZ9whAAfxM,Yankee Stadium
764,New York Yankees v. Chicago White Sox * Premium Seating *,2024-05-19,13:35:00,Baseball,MLB,1725.0,390.0,2023-09-13 14:00:00,2024-05-19 17:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-chicago-white-bronx-new-york-05-19-2024/event/1D005F26C50A4849,G5vVZ9whAe0-a,Yankee Stadium
765,Texas A&M Aggies Football vs. Texas Longhorns Football,2024-11-30,,Football,College,N/A,N/A,1900-01-01 06:00:00,2024-12-01 05:59:20,onsale,College Station,Texas,30.607901,-96.353798,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A777-E,Z7r9jZ1A777-E,Kyle Field
766,Pinstripe Pass * New York Yankees v. Boston Red Sox,2024-07-06,13:05:00,Baseball,MLB,57.0,57.0,2023-09-13 14:00:00,2024-07-06 17:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-07-06-2024/event/1D005F26CE864FE0,G5vVZ9whC-0TO,Yankee Stadium
767,Pittsburgh Pirates vs. New York Yankees,2024-03-24,13:05:00,Baseball,MLB,N/A,N/A,1900-01-01 18:00:00,2024-03-24 17:05:00,onsale,Bradenton,Florida,27.4818,-82.584,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Zwx_,Z7r9jZ1A7Zwx_,LECOM Park
768,Pinstripe Pass * New York Yankees v. New York Mets,2024-07-23,19:05:00,Baseball,MLB,50.0,50.0,2023-09-13 14:00:00,2024-07-23 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-07-23-2024/event/1D005F26CE874FF2,G5vVZ9whC-VTw,Yankee Stadium
769,Pinstripe Pass * New York Yankees v. Detroit Tigers,2024-05-03,19:05:00,Baseball,MLB,19.0,19.0,2023-09-13 14:00:00,2024-05-03 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-05-03-2024/event/1D005F26CE7E4F70,G5vVZ9whCL0WY,Yankee Stadium
770,Hamilton,2024-03-03,13:00:00,Theatre,Musical,N/A,N/A,1900-01-01 06:00:00,2024-03-03 18:00:00,onsale,Columbia,South Carolina,33.9991,-81.027603,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7vs4_,Z7r9jZ1A7vs4_,Koger Center for the Arts
771,Pinstripe Pass * New York Yankees v. Boston Red Sox,2024-07-05,19:05:00,Baseball,MLB,47.0,47.0,2023-09-13 14:00:00,2024-07-05 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-07-05-2024/event/1D005F26CE854FDA,G5vVZ9whC-fTQ,Yankee Stadium
772,Hamilton,2024-03-10,19:00:00,Theatre,Musical,N/A,N/A,1900-01-01 06:00:00,2024-03-10 23:00:00,onsale,Columbia,South Carolina,33.9991,-81.027603,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7vM74,Z7r9jZ1A7vM74,Koger Center for the Arts
773,Los Angeles Dodgers vs. Miami Marlins,2024-05-06,19:10:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-05-07 02:10:00,onsale,Los Angeles,California,34.0658,-118.2388,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP97_,Z7r9jZ1AdP97_,Dodger Stadium
774,Los Angeles Dodgers vs. Arizona Diamondbacks,2024-07-04,18:10:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-07-05 01:10:00,onsale,Los Angeles,California,34.0658,-118.2388,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP9Av,Z7r9jZ1AdP9Av,Dodger Stadium
775,Harry Potter and the Cursed Child,2024-02-29,19:00:00,Performance Art,Performance Art,N/A,N/A,1900-01-01 18:00:00,2024-03-01 00:00:00,onsale,New York,New York,40.7593,-73.990196,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7Z9OP,Z7r9jZ1A7Z9OP,Lyric Theatre - NY
776,New York Yankees v. New York Mets * Premium Seating *,2024-07-23,19:05:00,Baseball,MLB,1725.0,600.0,2023-09-13 14:00:00,2024-07-23 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-new-york-bronx-new-york-07-23-2024/event/1D005F26C51F48DC,G5vVZ9whA6VNj,Yankee Stadium
777,Dallas Mavericks vs. Philadelphia 76ers,2024-03-03,12:00:00,Basketball,NBA,4850.0,39.0,2023-08-31 17:00:00,2024-03-03 20:00:00,onsale,Dallas,Texas,32.79067196,-96.81081803,ALL PATRONS AGES 2 AND ABOVE MUST HAVE A TICKET. 4 TICKET LIMIT,USD,https://www.ticketmaster.com/dallas-mavericks-vs-philadelphia-76ers-dallas-texas-03-03-2024/event/0C005F15D76441E3,vvG1YZ9s99_76N,American Airlines Center
778,Los Angeles Dodgers vs. Texas Rangers,2024-06-12,19:10:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-06-13 02:10:00,onsale,Los Angeles,California,34.0658,-118.2388,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP97g,Z7r9jZ1AdP97g,Dodger Stadium
779,Los Angeles Dodgers vs. Cincinnati Reds,2024-05-17,19:10:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-05-18 02:10:00,onsale,Los Angeles,California,34.0658,-118.2388,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP97O,Z7r9jZ1AdP97O,Dodger Stadium
780,Pinstripe Pass * New York Yankees v. Tampa Bay Rays,2024-04-21,13:35:00,Baseball,MLB,19.0,19.0,2023-09-13 14:00:00,2024-04-21 17:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-04-21-2024/event/1D005F26CE7D4F64,G5vVZ9whCLfW0,Yankee Stadium
781,Los Angeles Dodgers vs. Miami Marlins,2024-05-08,12:10:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-05-08 19:10:00,onsale,Los Angeles,California,34.0658,-118.2388,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP97b,Z7r9jZ1AdP97b,Dodger Stadium
